2020-01-31 16:11:46+00:00,received,##############,KAHF3AS,facebookmessage
2020-01-31 16:12:22+00:00,received,###############################################################################,KAHF3AS,facebookmessage
2020-01-31 16:12:29+00:00,received,##################################,KAHF3AS,facebookmessage
2020-01-31 16:13:23+00:00,sent,#################################################,KAHF3AS,facebookmessage
2020-01-31 16:13:38+00:00,sent,#################################################,KAHF3AS,facebookmessage
2020-01-31 16:14:07+00:00,received,############################################,KAHF3AS,facebookmessage
2020-01-31 16:14:27+00:00,sent,#####################,KAHF3AS,facebookmessage
2020-01-31 16:22:45+00:00,received,###########################,KAHF3AS,facebookmessage
2020-02-04 19:03:33+00:00,received,############################,KAHF3AS,facebookmessage
2020-02-04 19:03:45+00:00,received,####################################################################,KAHF3AS,facebookmessage
2020-01-03 03:39:22+00:00,received,################################################################,9VAFKJA,facebookmessage
2020-01-03 03:39:25+00:00,received,####################,9VAFKJA,facebookmessage
2020-01-03 03:39:28+00:00,received,########,9VAFKJA,facebookmessage
2020-01-03 03:39:55+00:00,sent,#######################,9VAFKJA,facebookmessage
2020-01-03 03:40:15+00:00,received,##########################,9VAFKJA,facebookmessage
2020-01-03 03:40:24+00:00,sent,##,9VAFKJA,facebookmessage
2020-01-03 03:40:29+00:00,received,######################################################################################,9VAFKJA,facebookmessage
2020-01-03 03:40:32+00:00,sent,##########################,9VAFKJA,facebookmessage
2020-01-03 03:40:54+00:00,sent,###########################################################,9VAFKJA,facebookmessage
2020-01-03 03:41:34+00:00,received,####,9VAFKJA,facebookmessage
2020-01-03 03:41:35+00:00,received,###########,9VAFKJA,facebookmessage
2020-01-03 03:43:26+00:00,sent,#############################################,9VAFKJA,facebookmessage
2020-01-03 03:43:51+00:00,sent,######################################,9VAFKJA,facebookmessage
2020-01-03 03:49:54+00:00,received,#################################,9VAFKJA,facebookmessage
2020-01-03 03:50:02+00:00,received,###########################################################################################,9VAFKJA,facebookmessage
2020-01-03 03:50:15+00:00,received,#############################################################################################,9VAFKJA,facebookmessage
2020-01-03 03:59:11+00:00,sent,######,9VAFKJA,facebookmessage
2020-01-03 03:59:17+00:00,sent,########,9VAFKJA,facebookmessage
2020-01-03 03:59:26+00:00,sent,###########################################,9VAFKJA,facebookmessage
2020-01-03 03:59:36+00:00,sent,#####################################################,9VAFKJA,facebookmessage
2020-01-03 03:59:45+00:00,sent,########################################,9VAFKJA,facebookmessage
2020-01-03 04:00:28+00:00,sent,################################################################################,9VAFKJA,facebookmessage
2020-01-03 04:00:35+00:00,sent,#########################,9VAFKJA,facebookmessage
2020-01-03 04:01:31+00:00,received,###################,9VAFKJA,facebookmessage
2020-01-03 04:01:32+00:00,received,##,9VAFKJA,facebookmessage
2020-01-03 04:01:37+00:00,received,################################################,9VAFKJA,facebookmessage
2020-01-03 04:01:41+00:00,received,#####################################,9VAFKJA,facebookmessage
2020-01-03 04:02:25+00:00,sent,##########################################################################################################,9VAFKJA,facebookmessage
2020-01-03 04:02:34+00:00,sent,############,9VAFKJA,facebookmessage
2020-01-03 04:02:47+00:00,sent,############################################################,9VAFKJA,facebookmessage
2020-01-03 04:04:45+00:00,received,#####,9VAFKJA,facebookmessage
2020-01-03 04:04:54+00:00,received,#################################################################,9VAFKJA,facebookmessage
2020-01-03 04:17:22+00:00,sent,################,9VAFKJA,facebookmessage
2020-01-03 04:17:57+00:00,sent,############################,9VAFKJA,facebookmessage
2020-01-03 04:18:13+00:00,received,#######################################################################,9VAFKJA,facebookmessage
2020-01-03 04:18:23+00:00,received,####################################################################################,9VAFKJA,facebookmessage
2020-01-03 04:18:35+00:00,sent,##,9VAFKJA,facebookmessage
2020-01-03 04:18:38+00:00,sent,###########,9VAFKJA,facebookmessage
2020-01-03 04:18:55+00:00,sent,######################################################,9VAFKJA,facebookmessage
2020-01-03 04:19:01+00:00,received,#####,9VAFKJA,facebookmessage
2020-01-03 04:56:52+00:00,sent,####,9VAFKJA,facebookmessage
2020-01-03 04:57:03+00:00,sent,#####################################,9VAFKJA,facebookmessage
2020-01-03 04:57:27+00:00,sent,##################################################,9VAFKJA,facebookmessage
2020-01-03 04:57:32+00:00,received,####,9VAFKJA,facebookmessage
2020-01-03 04:57:40+00:00,received,########################################,9VAFKJA,facebookmessage
2020-01-03 04:57:46+00:00,received,###########################################,9VAFKJA,facebookmessage
2020-01-03 04:57:51+00:00,received,###############################################,9VAFKJA,facebookmessage
2020-01-03 04:57:56+00:00,received,#########################################,9VAFKJA,facebookmessage
2020-01-03 04:58:06+00:00,sent,###########,9VAFKJA,facebookmessage
2020-01-03 04:58:21+00:00,sent,######################,9VAFKJA,facebookmessage
2020-01-03 05:01:05+00:00,received,####,9VAFKJA,facebookmessage
2020-01-03 05:01:20+00:00,received,##################################,9VAFKJA,facebookmessage
2020-01-03 19:41:49+00:00,sent,###################,9VAFKJA,facebookmessage
2020-01-03 19:41:50+00:00,sent,####,9VAFKJA,facebookmessage
2020-01-03 19:42:02+00:00,sent,##############################,9VAFKJA,facebookmessage
2020-01-11 15:38:38+00:00,sent,################################,9VAFKJA,facebookmessage
2020-01-11 15:43:44+00:00,received,##############,9VAFKJA,facebookmessage
2020-01-11 15:44:48+00:00,sent,################################################################,9VAFKJA,facebookmessage
2020-01-11 15:45:07+00:00,sent,##############################################################,9VAFKJA,facebookmessage
2020-01-11 15:45:35+00:00,received,#############,9VAFKJA,facebookmessage
2020-01-11 15:45:37+00:00,received,############,9VAFKJA,facebookmessage
2020-01-11 15:45:40+00:00,received,##########################,9VAFKJA,facebookmessage
2020-01-11 15:45:54+00:00,sent,####,9VAFKJA,facebookmessage
2020-01-11 15:46:17+00:00,sent,##########################################################################################################,9VAFKJA,facebookmessage
2020-01-11 15:46:25+00:00,received,#############,9VAFKJA,facebookmessage
2020-01-11 15:46:27+00:00,received,######,9VAFKJA,facebookmessage
2020-01-11 15:46:30+00:00,received,#####################,9VAFKJA,facebookmessage
2020-01-11 15:46:31+00:00,received,########,9VAFKJA,facebookmessage
2020-01-11 15:46:39+00:00,received,########################################################,9VAFKJA,facebookmessage
2020-01-11 15:47:08+00:00,sent,################,9VAFKJA,facebookmessage
2020-01-11 15:48:03+00:00,received,#########################,9VAFKJA,facebookmessage
2020-01-11 15:48:09+00:00,received,##############,9VAFKJA,facebookmessage
2020-01-11 15:48:15+00:00,sent,#######,9VAFKJA,facebookmessage
2020-01-11 15:48:16+00:00,received,#####################################################,9VAFKJA,facebookmessage
2020-01-11 15:48:38+00:00,sent,######################################################################################################,9VAFKJA,facebookmessage
2020-01-11 15:48:47+00:00,received,########################,9VAFKJA,facebookmessage
2020-01-11 15:48:52+00:00,received,################,9VAFKJA,facebookmessage
2020-01-11 15:49:14+00:00,sent,################################################,9VAFKJA,facebookmessage
2020-01-11 15:49:42+00:00,sent,##################################,9VAFKJA,facebookmessage
2020-01-11 15:51:33+00:00,received,################,9VAFKJA,facebookmessage
2020-01-11 15:51:43+00:00,sent,####,9VAFKJA,facebookmessage
2020-01-13 04:09:25+00:00,received,###########################################################################################################,9VAFKJA,facebookmessage
2020-01-13 06:43:12+00:00,sent,#################,9VAFKJA,facebookmessage
2020-01-16 07:00:40+00:00,sent,###############################################################,9VAFKJA,facebookmessage
2020-01-16 07:00:50+00:00,sent,###################,9VAFKJA,facebookmessage
2020-01-16 14:38:23+00:00,received,###############,9VAFKJA,facebookmessage
2020-01-16 14:38:30+00:00,received,##########,9VAFKJA,facebookmessage
2020-01-16 16:53:30+00:00,sent,####,9VAFKJA,facebookmessage
2020-01-16 17:05:37+00:00,received,###########################################################,9VAFKJA,facebookmessage
2020-01-16 17:05:48+00:00,received,#################################,9VAFKJA,facebookmessage
2020-01-16 17:07:03+00:00,sent,###########################################################,9VAFKJA,facebookmessage
2020-01-16 17:07:20+00:00,sent,#######################################,9VAFKJA,facebookmessage
2020-01-16 17:07:28+00:00,received,###,9VAFKJA,facebookmessage
2020-01-16 17:07:44+00:00,received,#########,9VAFKJA,facebookmessage
2020-01-16 17:07:47+00:00,received,#########,9VAFKJA,facebookmessage
2020-01-16 17:08:12+00:00,sent,##################,9VAFKJA,facebookmessage
2020-01-16 17:08:30+00:00,sent,######################################################,9VAFKJA,facebookmessage
2020-01-16 17:10:54+00:00,received,#####################,9VAFKJA,facebookmessage
2020-01-16 17:11:30+00:00,received,##########################,9VAFKJA,facebookmessage
2020-01-16 17:11:45+00:00,received,#################################################,9VAFKJA,facebookmessage
2020-01-16 17:12:22+00:00,received,###################################,9VAFKJA,facebookmessage
2020-01-16 17:12:29+00:00,received,###################################,9VAFKJA,facebookmessage
2020-01-16 17:14:08+00:00,sent,###############,9VAFKJA,facebookmessage
2020-01-16 17:14:18+00:00,sent,############,9VAFKJA,facebookmessage
2020-01-16 17:14:39+00:00,sent,#################,9VAFKJA,facebookmessage
2020-01-21 16:35:23+00:00,sent,##############,9VAFKJA,facebookmessage
2020-01-21 16:35:28+00:00,sent,###############,9VAFKJA,facebookmessage
2020-01-21 16:50:37+00:00,received,###################,9VAFKJA,facebookmessage
2020-01-21 16:50:42+00:00,received,##########################,9VAFKJA,facebookmessage
2020-01-21 16:50:58+00:00,sent,##,9VAFKJA,facebookmessage
2020-01-21 17:13:16+00:00,received,##############,9VAFKJA,facebookmessage
2020-01-21 20:01:38+00:00,sent,################,9VAFKJA,facebookmessage
2020-01-21 20:02:08+00:00,sent,################################################################################################################################################################,9VAFKJA,facebookmessage
2020-01-21 20:10:45+00:00,received,###############################,9VAFKJA,facebookmessage
2020-01-21 20:10:51+00:00,received,##########,9VAFKJA,facebookmessage
2020-01-22 02:13:46+00:00,received,###############,9VAFKJA,facebookmessage
2020-01-22 02:13:51+00:00,received,#############################,9VAFKJA,facebookmessage
2020-01-22 02:49:34+00:00,sent,########,9VAFKJA,facebookmessage
2020-01-22 02:49:41+00:00,sent,###########################################,9VAFKJA,facebookmessage
2020-01-22 02:49:54+00:00,sent,#######################################,9VAFKJA,facebookmessage
2020-01-22 02:50:09+00:00,sent,#########################################################,9VAFKJA,facebookmessage
2020-01-22 02:50:20+00:00,sent,###########################################################################,9VAFKJA,facebookmessage
2020-01-22 03:10:59+00:00,received,##,9VAFKJA,facebookmessage
2020-01-22 03:11:04+00:00,received,################,9VAFKJA,facebookmessage
2020-01-22 03:11:12+00:00,received,#################,9VAFKJA,facebookmessage
2020-01-22 04:16:56+00:00,received,#####,9VAFKJA,facebookmessage
2020-01-22 04:17:55+00:00,received,#################################################################################################################################################################################################################,9VAFKJA,facebookmessage
2020-01-22 04:18:19+00:00,received,##################################################################################################################################,9VAFKJA,facebookmessage
2020-01-22 04:20:05+00:00,received,##############################################################,9VAFKJA,facebookmessage
2020-01-22 04:20:22+00:00,sent,####################################################################################################################################################,9VAFKJA,facebookmessage
2020-01-22 04:21:39+00:00,sent,###########################################################################################################,9VAFKJA,facebookmessage
2020-01-22 04:22:48+00:00,sent,############################################################################################################################################################,9VAFKJA,facebookmessage
2020-01-22 04:57:18+00:00,received,################,9VAFKJA,facebookmessage
2020-01-22 04:57:25+00:00,received,########################################################################,9VAFKJA,facebookmessage
2020-01-22 04:57:42+00:00,received,#############################################################################################################,9VAFKJA,facebookmessage
2020-01-22 04:58:08+00:00,received,####################################################################,9VAFKJA,facebookmessage
2020-01-22 05:12:28+00:00,sent,###########,9VAFKJA,facebookmessage
2020-01-22 05:12:50+00:00,sent,####################################,9VAFKJA,facebookmessage
2020-01-22 05:12:57+00:00,sent,#########,9VAFKJA,facebookmessage
2020-01-22 05:13:58+00:00,received,####,9VAFKJA,facebookmessage
2020-01-22 05:14:07+00:00,received,######################################################,9VAFKJA,facebookmessage
2020-01-22 05:14:15+00:00,received,##########################################,9VAFKJA,facebookmessage
2020-01-22 05:14:19+00:00,received,#######################,9VAFKJA,facebookmessage
2020-01-22 05:14:51+00:00,received,##,9VAFKJA,facebookmessage
2020-01-22 05:14:54+00:00,sent,##,9VAFKJA,facebookmessage
2020-01-22 05:14:57+00:00,sent,#############,9VAFKJA,facebookmessage
2020-01-22 05:17:17+00:00,received,#######,9VAFKJA,facebookmessage
2020-01-22 05:17:50+00:00,received,###############################################################################################################################################,9VAFKJA,facebookmessage
2020-01-22 05:17:58+00:00,received,###########################,9VAFKJA,facebookmessage
2020-01-22 05:22:29+00:00,sent,#####################################################################,9VAFKJA,facebookmessage
2020-01-22 05:22:36+00:00,sent,######,9VAFKJA,facebookmessage
2020-01-22 05:30:21+00:00,received,#########################,9VAFKJA,facebookmessage
2020-01-22 05:30:24+00:00,received,##,9VAFKJA,facebookmessage
2020-01-22 05:42:11+00:00,received,,9VAFKJA,facebookmessage
2020-01-22 05:42:12+00:00,received,##############,9VAFKJA,facebookmessage
2020-01-22 06:04:16+00:00,sent,################,9VAFKJA,facebookmessage
2020-01-05 01:28:59+00:00,received,#################,A2FBJ8W,facebookmessage
2020-01-05 01:40:57+00:00,sent,#####################,A2FBJ8W,facebookmessage
2020-01-05 01:41:03+00:00,sent,##########################,A2FBJ8W,facebookmessage
2020-01-05 01:41:22+00:00,sent,####################################################,A2FBJ8W,facebookmessage
2020-01-05 02:05:37+00:00,received,############################################################################################,A2FBJ8W,facebookmessage
2020-01-05 02:05:54+00:00,received,########################################,A2FBJ8W,facebookmessage
2020-01-05 02:06:00+00:00,received,####################,A2FBJ8W,facebookmessage
2020-01-05 03:27:48+00:00,sent,###############################################,A2FBJ8W,facebookmessage
2020-01-05 03:31:50+00:00,received,###############################,A2FBJ8W,facebookmessage
2020-01-05 03:31:54+00:00,received,######,A2FBJ8W,facebookmessage
2020-01-05 03:31:56+00:00,received,##,A2FBJ8W,facebookmessage
2020-01-05 04:31:06+00:00,sent,#########,A2FBJ8W,facebookmessage
2020-01-05 04:31:12+00:00,sent,###########,A2FBJ8W,facebookmessage
2020-01-05 04:35:44+00:00,received,#######################################,A2FBJ8W,facebookmessage
2020-01-05 04:37:19+00:00,sent,############################################,A2FBJ8W,facebookmessage
2020-01-05 04:37:39+00:00,sent,#########################################################,A2FBJ8W,facebookmessage
2020-01-05 04:37:47+00:00,sent,###############,A2FBJ8W,facebookmessage
2020-01-05 04:38:02+00:00,received,###############,A2FBJ8W,facebookmessage
2020-01-05 04:38:08+00:00,sent,########,A2FBJ8W,facebookmessage
2020-01-05 04:38:10+00:00,sent,#######,A2FBJ8W,facebookmessage
2020-01-05 04:38:26+00:00,received,################################################,A2FBJ8W,facebookmessage
2020-01-05 04:38:47+00:00,sent,#############################################################################################################,A2FBJ8W,facebookmessage
2020-01-05 04:38:51+00:00,received,,A2FBJ8W,facebookmessage
2020-01-05 04:38:53+00:00,sent,#####,A2FBJ8W,facebookmessage
2020-01-05 04:39:07+00:00,sent,######################,A2FBJ8W,facebookmessage
2020-01-05 04:39:11+00:00,received,#####,A2FBJ8W,facebookmessage
2020-01-05 04:39:20+00:00,sent,################,A2FBJ8W,facebookmessage
2020-01-05 04:39:35+00:00,sent,#################################################################,A2FBJ8W,facebookmessage
2020-01-05 04:39:40+00:00,received,#################################,A2FBJ8W,facebookmessage
2020-01-05 04:40:00+00:00,sent,#####################,A2FBJ8W,facebookmessage
2020-01-05 04:40:04+00:00,received,#################,A2FBJ8W,facebookmessage
2020-01-05 04:40:17+00:00,sent,#############,A2FBJ8W,facebookmessage
2020-01-05 04:40:28+00:00,received,#################################################################################,A2FBJ8W,facebookmessage
2020-01-05 04:40:37+00:00,sent,####,A2FBJ8W,facebookmessage
2020-01-05 04:40:47+00:00,sent,######################,A2FBJ8W,facebookmessage
2020-01-05 04:40:49+00:00,received,#####################################,A2FBJ8W,facebookmessage
2020-01-05 04:41:10+00:00,received,####################################################,A2FBJ8W,facebookmessage
2020-01-05 04:41:43+00:00,received,################################,A2FBJ8W,facebookmessage
2020-01-05 04:42:57+00:00,sent,###################,A2FBJ8W,facebookmessage
2020-01-05 04:43:17+00:00,sent,########################################,A2FBJ8W,facebookmessage
2020-01-05 04:43:39+00:00,received,###################################,A2FBJ8W,facebookmessage
2020-01-05 04:43:44+00:00,received,#######################,A2FBJ8W,facebookmessage
2020-01-05 04:44:31+00:00,sent,##,A2FBJ8W,facebookmessage
2020-01-05 04:44:35+00:00,received,################################################################,A2FBJ8W,facebookmessage
2020-01-05 04:44:50+00:00,received,########################################,A2FBJ8W,facebookmessage
2020-01-05 04:44:59+00:00,sent,##############################################,A2FBJ8W,facebookmessage
2020-01-05 04:45:12+00:00,sent,##############################################,A2FBJ8W,facebookmessage
2020-01-05 04:45:15+00:00,received,############################,A2FBJ8W,facebookmessage
2020-01-05 04:45:29+00:00,received,################,A2FBJ8W,facebookmessage
2020-01-05 04:45:51+00:00,sent,###########################################,A2FBJ8W,facebookmessage
2020-01-05 04:45:52+00:00,received,###############################,A2FBJ8W,facebookmessage
2020-01-05 04:46:14+00:00,sent,#####################################################################,A2FBJ8W,facebookmessage
